wavelength (nm),intensity ((uW/cm^2)/nm)
633.799,0.009066979
634.067,0.011661624
634.334,0.009721902
634.602,0.008802325
634.869,0.006798868
635.137,0.007051334
635.404,0.005432765
635.671,0.008813754
635.939,0.007080038
636.206,0.007889149
636.473,0.010054746
636.741,0.01137847
637.008,0.013434123
637.275,0.014896072
637.542,0.012227799
637.809,0.012496034
638.077,0.012957879
638.344,0.015912522
638.611,0.017807805
638.878,0.021372148
639.145,0.019443076
639.412,0.019973195
639.679,0.01952837
639.946,0.018817136
640.213,0.015110119
640.479,0.012032066
640.746,0.009485808
641.013,0.011278758
641.280,0.013421896
641.547,0.012130251
641.814,0.012747759
642.080,0.013067878
642.347,0.009952009
642.614,0.012045376
642.880,0.010329669
643.147,0.007088431
643.413,0.006650278
643.680,0.01233493
643.947,0.013987408
644.213,0.016774121
644.480,0.014400232
644.746,0.013453732
645.012,0.013179367
645.279,0.009987081
645.545,0.007984862
645.812,0.006330219
646.078,0.004912214
646.344,0.008450248
646.610,0.010528836
646.877,0.011160844
647.143,0.005695068
647.409,0.007169966
647.675,0.003314303
647.941,0.002189642
648.207,-0.000794397
648.473,0.000893127
648.740,0.002574214
649.006,0.001973223
649.272,0.005212786
649.537,0.006049552
649.803,0.004391622
650.069,0.005445163
650.335,0.003870654
650.601,0.006207105
650.867,0.004483656
651.133,0.00585798
651.398,0.008314047
651.664,0.012199463
651.930,0.011207075
652.196,0.010146087
652.461,0.008168592
652.727,0.00870839
652.992,0.007598807
653.258,0.009261922
653.524,0.007826731
653.789,0.006772269
654.055,0.007218687
654.320,0.008420122
654.586,0.010560337
654.851,0.011219101
655.116,0.008556732
655.382,0.007906999
655.647,0.008626845
655.912,0.011622938
656.178,0.009275152
656.443,0.011669452
656.708,0.009135165
656.973,0.010040446
657.239,0.010547241
657.504,0.010518964
657.769,0.007798512
658.034,0.008393207
658.299,0.007993644
658.564,0.010210164
658.829,0.010739718
659.094,0.013451929
659.359,0.011400086
659.624,0.009758798
659.889,0.007543993
660.154,0.007755601
660.418,0.008150861
660.683,0.008616118
660.948,0.008580031
661.213,0.011284258
661.477,0.006907155
661.742,0.0070499
662.007,0.003358586
662.271,0.004088157
662.536,0.00011027
662.801,-0.000267579
663.065,0.002125676
663.330,0.003383949
663.594,0.002242319
663.859,0.0011052
664.123,-0.001515157
664.388,-0.001012301
664.652,-0.003334115
664.916,-0.003714915
665.181,-0.003705887
665.445,0.000567892
665.709,-0.002896533
665.974,-0.000838674
666.238,0.001191299
666.502,0.000665328
666.766,0.000971378
667.030,0.005338602
667.294,0.004154719
667.559,0.008294917
667.823,0.006429585
668.087,0.006662958
668.351,0.009005793
668.615,0.006686949
668.879,0.003698569
669.143,0.006113017
669.406,0.005140834
669.670,0.006997787
669.934,0.00680747
670.198,0.006152835
670.462,0.003165728
670.726,0.005900909
670.989,0.001839505
671.253,0.005202073
671.517,0.007048944
671.780,0.005546153
672.044,0.008964351
672.307,0.00917105
672.571,0.01142604
672.835,0.011956754
673.098,0.008159589
673.362,0.009944142
673.625,0.009141535
673.888,0.011564895
674.152,0.010969296
674.415,0.012627561
674.679,0.010390463
674.942,0.011181166
675.205,0.011178196
675.468,0.010882315
675.732,0.010763533
675.995,0.008129475
676.258,0.009378677
676.521,0.013695579
676.784,0.011451071
677.047,0.012246554
677.310,0.010666706
677.573,0.009941836
677.836,0.010464843
678.099,0.010961616
678.362,0.008605125
678.625,0.010665292
678.888,0.006207286
679.151,0.007585168
679.414,0.008330181
679.677,0.007516196
679.939,0.00386341
680.202,0.005465046
680.465,0.006373084
680.728,0.004928993
680.990,0.003654951
681.253,0.002745167
681.516,0.00018309
681.778,0.000481523
682.041,-0.000882014
682.303,0.004578107
682.566,0.003581137
682.828,0.00104423
683.091,-0.002641519
683.353,-0.001607075
683.615,-0.004140102
683.878,-0.005506822
684.140,-0.006340276
684.402,-0.004792888
684.665,-0.006336565
684.927,-0.006039961
685.189,-0.007284996
685.451,-0.005518226
685.713,-0.008128848
685.976,-0.007485061
686.238,-0.004566527
686.500,3.29665E-05
686.762,-0.001725286
687.024,0.000970902
687.286,0.001868098
687.548,0.001370521
687.810,-0.004019549
688.072,0.000896343
688.333,0.00155975
688.595,0.002377735
688.857,5.02199E-05
689.119,0.001863985
689.381,0.001670733
689.642,0.001410004
689.904,-0.001591405
690.166,0.004356226
690.427,0.002804456
690.689,0.003086975
690.951,0.005378955
691.212,0.009620138
691.474,0.010322045
691.735,0.012568994
691.997,0.011610838
692.258,0.012653181
692.520,0.010512721
692.781,0.009566979
693.042,0.010206773
693.304,0.013172471
693.565,0.006828397
693.826,0.008547802
694.088,0.008603056
694.349,0.006456436
694.610,0.008342561
694.871,0.007880504
695.132,0.004659162
695.393,0.003401116
695.654,0.003825757
695.915,0.004240906
696.177,0.003984706
696.438,0.002006787
696.698,0.000337051
696.959,0.002132877
697.220,0.001913735
697.481,0.003069629
697.742,0.003421265
698.003,0.003355804
698.264,0.002039005
698.524,0.004606116
698.785,0.007119867
699.046,0.010439942
699.307,0.00977635
699.567,0.010869772
699.828,0.011480156
700.088,0.013283616
700.349,0.011807972
700.609,0.010095752
700.870,0.006223938
701.130,0.007654987
701.391,0.004795216
701.651,0.004071091
701.912,0.005670403
702.172,0.009459578
702.432,0.006682064
702.693,0.006330299
702.953,0.005414767
703.213,0.006480028
703.473,0.004027273
703.734,0.005964126
703.994,0.009874593
704.254,0.015353389
704.514,0.011870188
704.774,0.014220995
705.034,0.01121002
705.294,0.008760798
705.554,0.00173576
705.814,0.00213499
706.074,0.003761857
706.334,0.001520311
706.594,-0.001087225
706.854,0.000863641
707.113,-0.00105943
707.373,-0.003144765
707.633,-0.00747558
707.893,-0.006078588
708.152,-0.005549059
708.412,-0.004436805
708.672,-0.005269447
708.931,-0.000262729
709.191,0.000400516
709.451,0.00099465
709.710,0.003564125
709.970,0.005820021
710.229,0.001931943
710.488,0.004923591
710.748,0.002286888
711.007,0.004413044
711.267,0.004811262
711.526,0.002711076
711.785,0.004603286
712.044,0.008037912
712.304,0.005582914
712.563,0.00410294
712.822,0.003811699
713.081,0.002638597
713.340,0.000766718
713.599,0.00326678
713.858,0.000759041
714.117,0.0057941
714.377,0.003480224
714.635,0.005543117
714.894,0.00877939
715.153,0.011209311
715.412,0.010724931
715.671,0.011885244
715.930,0.009511639
716.189,0.009595365
716.447,0.011059094
716.706,0.015519845
716.965,0.01566675
717.224,0.016271811
717.482,0.012293928
717.741,0.015475926
717.999,0.013828683
718.258,0.012203567
718.517,0.009097034
718.775,0.007491636
719.034,0.009428207
719.292,0.013536066
719.550,0.01150284
719.809,0.010619538
720.067,0.006897508
720.326,0.007536466
720.584,0.007230552
720.842,0.010143998
721.100,0.00659913
721.359,0.010019734
721.617,0.007713416
721.875,0.010438408
722.133,0.012924844
722.391,0.013095563
722.649,0.010124101
722.907,0.014718822
723.165,0.012780476
723.423,0.015577544
723.681,0.01177127
723.939,0.014813162
724.197,0.011280718
724.455,0.014067352
724.713,0.011098053
724.970,0.011601858
725.228,0.008020448
725.486,0.007685861
725.744,0.006012776
726.001,0.007378082
726.259,0.003248347
726.517,0.00855084
726.774,0.00652222
727.032,0.012927242
727.289,0.011644697
727.547,0.014304587
727.804,0.011412467
728.062,0.012791683
728.319,0.010863815
728.577,0.013005998
728.834,0.011024082
729.091,0.010647016
729.349,0.008059346
729.606,0.008054481
729.863,0.004394842
730.120,0.004022134
730.378,-0.005053024
730.635,-0.005202072
730.892,-0.00389023
731.149,-0.000754228
731.406,-0.005356597
731.663,0.001491909
731.920,0.000543664
732.177,-0.002112434
732.434,-0.003594681
732.691,-0.000390103
732.948,-0.002139569
733.205,-0.00710068
733.461,-0.006823595
733.718,-0.000235927
733.975,-0.00329711
734.232,-0.003729517
734.488,-0.006146372
734.745,-0.000628912
735.002,-0.004649061
735.258,-0.00336985
735.515,-0.001656361
735.772,0.001612456
736.028,0.000720129
736.285,0.003545037
736.541,0.01139014
736.797,0.014230862
737.054,0.011471559
737.310,0.011189198
737.567,0.01191173
737.823,0.011212548
738.079,0.010981316
738.336,0.012828724
738.592,0.008308282
738.848,0.008783339
739.104,0.006179423
739.360,0.009697793
739.616,0.005475117
739.872,0.000178024
740.129,-0.002489242
740.385,0.001765191
740.641,0.005117899
740.897,0.002895456
741.152,0.003266484
741.408,0.003472781
741.664,0.000129003
741.920,0.004062746
742.176,0.004691718
742.432,0.006877573
742.687,0.003510567
742.943,0.004476068
743.199,0.006856728
743.455,0.006151726
743.710,-0.000701389
743.966,-0.001133877
744.221,-0.003546377
744.477,-0.00639861
744.732,-0.012018186
744.988,-0.01113059
745.243,-0.014805357
745.499,-0.010985465
745.754,-0.011224362
746.010,-0.008276987
746.265,-0.004768438
746.520,-0.000358568
746.776,-0.000628037
747.031,0.006275415
747.286,0.005577134
747.541,0.008664837
747.796,0.014686449
748.051,0.020866304
748.307,0.019776528
748.562,0.02501117
748.817,0.019492234
749.072,0.022431218
749.327,0.016037605
749.582,0.018651618
749.836,0.016131301
750.091,0.015213219
750.346,0.013407169
750.601,0.01442703
750.856,0.00825461
751.111,0.005119105
751.365,0.002692684
751.620,0.003844913
751.875,0.002056761
752.129,0.001554832
752.384,-0.005603982
752.639,0.001539782
752.893,-0.006340627
753.148,-0.004332085
753.402,-0.004430904
753.657,-0.002254732
753.911,-0.002866365
754.165,0.000763688
754.420,0.001835813
754.674,0.000934166
754.928,0.001132613
755.183,-0.000743387
755.437,-9.1828E-05
755.691,0.00300838
755.945,-0.000284397
756.200,0.00555452
756.454,-0.000354141
756.708,0.001035547
756.962,-0.003271627
757.216,0.00013553
757.470,0.00400708
757.724,0.004841731
757.978,0.002160948
758.232,0.002911605
758.486,0.000857656
758.740,0.002568774
758.993,-0.000111578
759.247,-0.000399819
759.501,-0.003272814
759.755,-0.001928571
760.008,0.001170075
760.262,0.008100642
760.516,0.006106098
760.769,0.005880661
761.023,0.002924451
761.276,0.006769559
761.530,0.008995537
761.783,0.013513504
762.037,0.011659978
762.290,0.018364998
762.544,0.018737165
762.797,0.018607991
763.050,0.01670919
763.304,0.014934286
763.557,0.01009912
763.810,0.01200941
764.063,0.007591795
764.317,0.010238926
764.570,0.005918159
764.823,0.00908678
765.076,0.005408613
765.329,0.010231401
765.582,0.007458528
765.835,0.006938727
766.088,0.010192156
766.341,0.013968221
766.594,0.011013304
766.847,0.010471007
767.100,0.000898911
767.353,0.00271053
767.605,0.001330708
767.858,0.001662656
768.111,-0.005353968
768.364,-0.002054164
768.616,-0.008947753
768.869,-0.009286219
769.121,-0.014270181
769.374,-0.018502726
769.627,-0.020660808
769.879,-0.01672924
770.132,-0.020406608
770.384,-0.014515811
770.636,-0.016680111
770.889,-0.011793217
771.141,-0.009909992
771.393,-0.00776793
771.646,-0.011038146
771.898,-0.009799536
772.150,-0.011892383
772.403,-0.003832879
772.655,0.002660282
772.907,0.006691757
773.159,0.001708885
773.411,0.003361086
773.663,0.001117491
773.915,0.002537683
774.167,2.47194E-05
774.419,0.00520203
774.671,-0.001193879
774.923,-0.00142667
775.175,-0.001437678
775.427,0.001748657
775.678,-0.003188199
775.930,-0.00104703
776.182,-0.008376515
776.434,-0.007431037
776.685,-0.00667358
776.937,-0.003581213
777.189,-0.005159945
777.440,-0.004307189
777.692,-0.011536894
777.943,-0.003102862
778.195,-0.004005309
778.446,0.001356153
778.698,-0.003357812
778.949,-0.002511568
779.200,-0.008594238
779.452,-0.003864272
779.703,0.002394867
779.954,-0.002191054
780.206,-0.003970275
780.457,-0.00162992
780.708,-0.002945124
780.959,0.00189489
781.210,0.001779145
781.461,0.006249162
781.712,-0.001249292
781.964,0.004146874
782.214,0.003571602
782.465,0.003550734
782.716,0.001760487
782.967,-0.001569769
783.218,0.006053612
783.469,0.008857357
783.720,0.006677572
783.971,0.00290725
784.221,0.005052233
784.472,0.005105999
784.723,0.002246749
784.973,0.008036758
785.224,0.004310309
785.475,0.008250334
785.725,0.009446974
785.976,0.012026823
786.226,0.010335779
786.477,0.00687297
786.727,0.010358985
786.978,0.007155097
787.228,0.004855594
787.478,-0.001747262
787.729,-0.000277359
787.979,-7.02483E-05
788.229,-0.00648433
788.479,-0.005804958
788.730,-0.009643181
788.980,-0.010082744
789.230,-0.015691969
789.480,-0.016396674
789.730,-0.018019931
789.980,-0.02002248
790.230,-0.013142515
790.480,-0.005600964
790.730,0.000188646
790.980,-0.004106869
791.230,-0.004027526
791.480,0.000548047
791.729,-0.000301627
791.979,-0.000781818
792.229,-0.002506762
792.479,0.004539037
792.728,0.001924759
792.978,0.005311405
793.228,0.00062687
793.477,-0.003687819
793.727,-0.007484404
793.976,-0.006675915
794.226,-0.007647768
794.475,-0.003184822
794.725,-0.004279808
794.974,-0.004801317
795.224,-0.008316527
795.473,-0.004531379
795.722,-0.007349634
795.971,-0.000786512
796.221,-0.004364064
796.470,-0.003704499
796.719,-0.004270449
796.968,-0.001381233
797.217,-0.008605283
797.466,-0.007787803
797.716,-0.013387878
797.965,-0.007308802
798.214,-0.00316694
798.463,0.004017542
798.711,0.000683787
798.960,0.005108179
799.209,0.000118932
799.458,0.005767289
799.707,0.00323749
799.956,0.010682671
800.204,0.006466499
800.453,0.0098686
800.702,0.010206632
800.950,0.01569098
801.199,0.007109038
801.448,0.007917583
801.696,0.004091447
801.945,0.003632747
802.193,0.001720422
802.442,0.005410833
802.690,0.001265474
802.938,0.004080617
803.187,-0.001967797
803.435,-0.000580195
803.683,-0.004611152
803.932,-0.006219622
804.180,-0.010036506
804.428,-0.0081788
804.676,-0.010082301
804.924,-0.009627827
805.173,-0.012038418
805.421,-0.012522077
805.669,-0.011917867
805.917,-0.010930113
806.165,-0.014456614
806.413,-0.008613444
806.661,-0.004985026
806.909,0.000871455
807.156,0.002259126
807.404,0.002323294
807.652,0.003288554
807.900,0.002891941
808.147,0.000637891
808.395,0.007626788
808.643,0.004197691
808.890,-0.001117401
809.138,-0.006254244
809.386,-8.83833E-05
809.633,-0.003513642
809.881,-0.009303633
810.128,-0.010667875
810.376,-0.009883248
810.623,-0.013635416
810.870,-0.01522657
811.118,-0.020392142
811.365,-0.007871329
811.612,-0.010414856
811.860,-0.00690606
812.107,-0.00467513
812.354,-0.000620967
812.601,-0.001332502
812.848,-0.001997347
813.095,0.000175748
813.342,0.000529454
813.589,0.00127348
813.836,0.001083349
814.083,0.003982173
814.330,0.006666879
814.577,-0.001533535
814.824,0.002072551
815.071,0.003346135
815.318,0.003995539
815.564,-0.001848015
815.811,0.000559458
816.058,0.001502785
816.305,0.001830799
816.551,0.005119888
816.798,0.003566226
817.044,0.008355684
817.291,0.010209029
817.537,0.010345432
817.784,0.004960891
818.030,-0.001339542
818.277,-0.003400096
818.523,-0.00223636
818.770,0.003787913
819.016,0.002185133
819.262,0.00522076
819.508,-0.000632609
819.755,-8.91908E-05
820.001,0.002978776
820.247,0.001751873
820.493,-0.007796331
820.739,-0.002368847
820.985,-0.000966302
821.231,0.00594423
821.477,0.008518931
821.723,0.010966224
821.969,0.010575336
822.215,0.011910909
822.461,0.007096575
822.707,0.01746472
822.953,0.011430873
823.198,0.003721271
823.444,0.008289921
823.690,0.013085005
823.936,0.011525952
824.181,0.019899896
824.427,0.01982628
824.672,0.020175074
824.918,0.016952947
825.163,0.019824428
825.409,0.018448068
825.654,0.023939905
825.900,0.016518982
826.145,0.016579006
826.391,0.02268094
826.636,0.016611458
826.881,0.014785904
827.126,0.010188573
827.372,0.005637704
827.617,0.001555165
827.862,-0.005412417
828.107,-0.006389004
828.352,-0.008309751
828.597,-0.004562394
828.842,-0.012038145
829.087,-0.004998079
829.332,-0.002706403
829.577,-0.002098254
829.822,-0.005340852
830.067,-0.00357318
830.312,-0.001939884
830.557,-0.003400064
830.801,-0.003932402
831.046,0.001358498
831.291,0.006584269
831.535,0.007146352
831.780,0.004584009
832.025,0.013198361
832.269,0.011158087
832.514,0.013916569
832.758,0.013885829
833.003,0.028070501
833.247,0.034534121
833.492,0.035336665
833.736,0.031696639
833.980,0.033878341
834.225,0.030097036
834.469,0.031722425
834.713,0.029170712
834.957,0.025183467
835.202,0.018295329
835.446,0.013400631
835.690,0.011945367
835.934,0.011158856
836.178,0.005225592
836.422,0.001111538
836.666,-0.001856108
836.910,0.006808062
837.154,0.007970235
837.398,0.013873155
837.642,0.01269682
837.885,0.016529054
838.129,0.009057999
838.373,0.011338757
838.617,0.012287962
838.860,0.01138777
839.104,0.008800577
839.348,0.0062079
839.591,0.003546704
839.835,0.006492777
840.078,0.000222066
840.322,-0.002980976
840.565,-0.01116336
840.809,-0.010966859
841.052,-0.011692171
841.295,-0.001900287
841.539,-0.005123524
841.782,0.002438502
842.025,-0.005579665
842.269,-0.002849733
842.512,-0.004814818
842.755,-0.003055063
842.998,-0.002252857
843.241,-0.004222115
843.484,-0.005360314
843.727,-0.000637911
843.970,-0.007658573
844.213,-0.00908739
844.456,-0.011944486
844.699,-0.008580616
844.942,-0.0196209
845.185,-0.01061889
845.428,-0.011315574
845.670,-0.005431266
845.913,-0.011087404
846.156,-0.013967855
846.398,-0.013477187
846.641,-0.011033758
846.884,-0.01865181
847.126,-0.01349021
847.369,-0.01091699
847.611,-0.0097889
847.854,-0.013301808
848.096,-0.005898172
848.339,-0.008196662
848.581,-0.008261846
848.823,-0.01175045
849.066,-0.008813222
849.308,-0.011797591
849.550,-0.008168639
849.792,-0.01727574
850.035,-0.008769193
850.277,-0.013427565
850.519,-0.012196426
850.761,-0.008454504
851.003,-0.006345994
851.245,-0.012917571
851.487,-0.016106913
851.729,-0.02268186
851.971,-0.016605241
852.213,-0.011467666
852.455,-0.007016392
852.696,-0.007381112
852.938,3.3788E-05
853.180,-0.00513747
853.422,0.002720303
853.663,-0.000218712
853.905,-0.002904745
854.147,-0.005803056
854.388,-0.001124138
854.630,0.000303501
854.871,0.00725042
855.113,-0.003294656
855.354,-0.007870229
855.596,-0.010515971
855.837,-0.0053679
856.078,-0.005442907
856.320,-0.001907951
856.561,-0.008229861
856.802,-0.013942168
857.043,-0.014827318
857.284,-0.006572786
857.526,-0.009600243
857.767,-0.007744717
858.008,-0.009020821
858.249,-0.001321254
858.490,0.000978446
858.731,0.006060481
858.972,0.003956588
859.213,0.002727579
859.454,-0.000821537
859.694,-0.000715495
859.935,0.002315846
860.176,9.03915E-05
860.417,-0.004361553
860.657,0.002535941
860.898,0.004114581
861.139,0.002587823
861.379,0.002949683
861.620,-0.000599773
861.861,-0.002164209
862.101,0.001081714
862.341,0.004303131
862.582,0.007579235
862.822,-0.000614261
863.063,0.003434507
863.303,0.004082276
863.543,0.004254466
863.784,-0.000954113
864.024,-0.002219669
864.264,-0.001158299
864.504,-0.005093595
864.744,-0.001683561
864.985,0.000659602
865.225,-0.006052419
865.465,-0.000380257
865.705,0.001266161
865.945,0.007128463
866.185,0.001791437
866.424,0.002624307
866.664,0.000664318
866.904,0.00552007
867.144,0.006709628
867.384,0.012807076
867.624,0.015895104
867.863,0.015920427
868.103,0.017193523
868.343,0.016554793
868.582,0.005707019
868.822,0.006308913
869.061,0.006182062
869.301,0.014346796
869.540,0.020702698
869.780,0.023466317
870.019,0.017844769
870.258,0.016976665
870.498,0.008595393
870.737,0.006272256
870.976,0.00904245
871.216,0.006771661
871.455,0.007888258
871.694,0.012231617
871.933,0.014596756
872.172,0.022494233
872.411,0.013169118
872.650,0.013626377
872.889,0.012294504
873.128,0.006875878
873.367,0.003684652
873.606,0.013608206
873.845,0.010260368
874.084,0.008750736
874.323,0.0057662
874.561,0.004527482
874.800,0.009841341
875.039,0.00305352
875.277,0.00015002
875.516,0.004851828
875.755,-0.003401117
875.993,-0.001280744
876.232,0.010091756
876.470,0.009862012
876.709,0.002541855
876.947,0.00334711
877.185,0.008168198
877.424,0.009050641
877.662,0.009844057
877.900,0.000827026
878.139,0.00346625
878.377,0.004951864
878.615,0.006238364
878.853,0.012452091
879.091,0.010466434
879.329,0.007152688
879.567,0.004885742
879.805,0.004780032
880.043,0.006991177
880.281,0.003285073
880.519,-0.001970698
880.757,0.004273822
880.995,0.008056541
881.233,0.00845164
881.471,0.004023879
881.708,0.00843866
881.946,0.008813296
882.184,0.009320805
882.421,0.009148417
882.659,0.021575744
882.896,0.022902482
883.134,0.024454109
883.372,0.02288648
883.609,0.034308255
883.846,0.030321597
884.084,0.031351593
884.321,0.035097654
884.559,0.036928804
884.796,0.032854832
885.033,0.031621116
885.270,0.028269736
885.508,0.026871311
885.745,0.018872346
885.982,0.023304795
886.219,0.022939525
886.456,0.028245451
886.693,0.021355442
886.930,0.015284721
887.167,0.018022712
887.404,0.01754455
887.641,0.01625221
887.878,0.016526756
888.114,0.010569698
888.351,0.015224909
888.588,0.014121014
888.825,0.017632107
889.061,0.01280742
889.298,0.013212391
889.535,-0.037376424
889.771,0.031109237
890.008,-0.025059492
890.244,0.041526344
890.481,0.005317675
890.717,0.022101723
